model,qubits,depth,noise_param,density_matrix,kinks_distribution,mean_kinks,var_kinks,purity
independent_ks_numeric,6,49,0.105,"[[ 9.03575800e-02-1.52583739e-16j -2.02066216e-02-3.21886177e-04j
  -1.01922220e-04-2.57387696e-06j  2.27836474e-05+9.38678432e-07j
  -1.71439142e-04+5.92671790e-06j  3.83599648e-05-7.14661196e-07j
   1.93550033e-07-1.80174139e-09j -4.32899181e-08-2.86572234e-10j]
 [-2.02066216e-02+3.21886177e-04j  1.60435080e-01+6.24465126e-16j
   2.28019856e-05+2.12511268e-07j -1.80968764e-04-4.57006655e-06j
   3.83177386e-05-1.93611688e-06j -3.04400055e-04+1.05232285e-05j
  -4.32770812e-08+1.09241733e-09j  3.43659214e-07-3.19909546e-09j]
 [-1.01922220e-04+2.57387696e-06j  2.28019856e-05-2.12511268e-07j
   9.03818145e-02-1.76967042e-16j -2.02120412e-02-3.21972509e-04j
   1.93212383e-07-1.15687860e-08j -4.32492032e-08+1.89883002e-09j
  -1.71485123e-04+5.92830749e-06j  3.83702532e-05-7.14852873e-07j]
 [ 2.27836474e-05-9.38678432e-07j -1.80968764e-04+4.57006655e-06j
  -2.02120412e-02+3.21972509e-04j  1.60478109e-01+5.81411317e-16j
  -4.31667788e-08+3.27541392e-09j  3.43059696e-07-2.05410448e-08j
   3.83280157e-05-1.93663616e-06j -3.04481697e-04+1.05260509e-05j]
 [-1.71439142e-04-5.92671790e-06j  3.83177386e-05+1.93611688e-06j
   1.93212383e-07+1.15687860e-08j -4.31667788e-08-3.27541392e-09j
   8.97622539e-02-1.45679495e-16j -2.00734891e-02-3.19765411e-04j
  -1.01250700e-04-2.55691882e-06j  2.26335360e-05+9.32493895e-07j]
 [ 3.83599648e-05+7.14661196e-07j -3.04400055e-04-1.05232285e-05j
  -4.32492032e-08-1.89883002e-09j  3.43059696e-07+2.05410448e-08j
  -2.00734891e-02+3.19765411e-04j  1.59378044e-01+6.30824703e-16j
   2.26517534e-05+2.11111125e-07j -1.79776440e-04-4.53995640e-06j]
 [ 1.93550033e-07+1.80174139e-09j -4.32770812e-08-1.09241733e-09j
  -1.71485123e-04-5.92830749e-06j  3.83280157e-05+1.93663616e-06j
  -1.01250700e-04+2.55691882e-06j  2.26517534e-05-2.11111125e-07j
   8.97863287e-02-1.69900566e-16j -2.00788730e-02-3.19851174e-04j]
 [-4.32899181e-08+2.86572234e-10j  3.43659214e-07+3.19909546e-09j
   3.83702532e-05+7.14852873e-07j -3.04481697e-04-1.05260509e-05j
   2.26335360e-05-9.32493895e-07j -1.79776440e-04+4.53995640e-06j
  -2.00788730e-02+3.19851174e-04j  1.59420790e-01+5.88057366e-16j]]",[0.16613764 0.41573735 0.33386305 0.08426196],2.672498652373414,2.895939647950698,0.13800857977230274
independent_ks_numeric,6,50,0.105,"[[ 9.10687393e-02-1.24899732e-16j -1.96108101e-02+1.68406909e-04j
  -8.96329142e-05+6.50653510e-06j  1.92895864e-05-1.56687385e-06j
  -1.53805396e-04+5.48079092e-06j  3.31104332e-05-1.46465892e-06j
   1.50988857e-07-1.63832230e-08j -3.24837566e-08+3.80718834e-09j]
 [-1.96108101e-02-1.68406909e-04j  1.59696508e-01+1.02758283e-16j
   1.93136505e-05-1.23537037e-06j -1.57178670e-04+1.14097432e-05j
   3.31307036e-05-8.95816274e-07j -2.69710383e-04+9.61101663e-06j
  -3.25443492e-08+3.24876254e-09j  2.64771351e-07-2.87293260e-08j]
 [-8.96329142e-05-6.50653510e-06j  1.93136505e-05+1.23537037e-06j
   9.10476584e-02-1.52536432e-16j -1.96062705e-02+1.68367925e-04j
   1.51772023e-07+5.59446574e-09j -3.26930458e-08-9.24055267e-10j
  -1.53769792e-04+5.47952220e-06j  3.31027686e-05-1.46431987e-06j]
 [ 1.92895864e-05+1.56687385e-06j -1.57178670e-04-1.14097432e-05j
  -1.96062705e-02-1.68367925e-04j  1.59659540e-01+5.42205744e-17j
  -3.26723549e-08-1.48537757e-09j  2.66144696e-07+9.81035477e-09j
   3.31230344e-05-8.95608907e-07j -2.69647949e-04+9.60879183e-06j]
 [-1.53805396e-04-5.48079092e-06j  3.31307036e-05+8.95816274e-07j
   1.51772023e-07-5.59446574e-09j -3.26723549e-08+1.48537757e-09j
   9.05339392e-02-9.13049046e-17j -1.94956459e-02+1.67417941e-04j
  -8.91065459e-05+6.46832554e-06j  1.91763085e-05-1.55767240e-06j]
 [ 3.31104332e-05+1.46465892e-06j -2.69710383e-04-9.61101663e-06j
  -3.26930458e-08+9.24055267e-10j  2.66144696e-07-9.81035477e-09j
  -1.94956459e-02-1.67417941e-04j  1.58758692e-01+1.59779918e-16j
   1.92002313e-05-1.22811567e-06j -1.56255640e-04+1.13427396e-05j]
 [ 1.50988857e-07+1.63832230e-08j -3.25443492e-08-3.24876254e-09j
  -1.53769792e-04-5.47952220e-06j  3.31230344e-05+8.95608907e-07j
  -8.91065459e-05-6.46832554e-06j  1.92002313e-05+1.22811567e-06j
   9.05129820e-02-1.18786915e-16j -1.94911329e-02+1.67379187e-04j]
 [-3.24837566e-08-3.80718834e-09j  2.64771351e-07+2.87293260e-08j
   3.31027686e-05+1.46431987e-06j -2.69647949e-04-9.60879183e-06j
   1.91763085e-05+1.55767240e-06j -1.56255640e-04-1.13427396e-05j
  -1.94911329e-02-1.67379187e-04j  1.58721942e-01+1.11513908e-16j]]",[0.16512239 0.41477574 0.33487814 0.08522373],2.6804064248461406,2.900628920256027,0.13742200820721334
independent_ks_numeric,6,51,0.105,"[[ 9.20207307e-02-1.36931221e-16j -1.95283379e-02-6.57665883e-05j
  -7.86182473e-05-4.10221825e-06j  1.66811750e-05+9.26747240e-07j
  -1.38520624e-04+5.10976827e-06j  2.94000448e-05-9.85378535e-07j
   1.18573391e-07+1.80960098e-09j -2.51619631e-08-4.68771183e-10j]
 [-1.95283379e-02+6.57665883e-05j  1.58610578e-01+6.11019963e-16j
   1.66870387e-05+8.14371390e-07j -1.35509527e-04-7.07074594e-06j
   2.93927409e-05-1.18337802e-06j -2.38759636e-04+8.80739909e-06j
  -2.51645497e-08-2.99283997e-10j  2.04377795e-07+3.11909996e-09j]
 [-7.86182473e-05+4.10221825e-06j  1.66870387e-05-8.14371390e-07j
   9.20386805e-02-1.09351459e-16j -1.95321472e-02-6.57794169e-05j
   1.18117811e-07-1.05406994e-08j -2.50741081e-08+2.15249468e-09j
  -1.38547644e-04+5.11076500e-06j  2.94057796e-05-9.85570744e-07j]
 [ 1.66811750e-05-9.26747240e-07j -1.35509527e-04+7.07074594e-06j
  -1.95321472e-02+6.57794169e-05j  1.58641517e-01+6.58722760e-16j
  -2.50590414e-08+2.32133067e-09j  2.03592540e-07-1.81683671e-08j
   2.93984743e-05-1.18360886e-06j -2.38806209e-04+8.80911708e-06j]
 [-1.38520624e-04-5.10976828e-06j  2.93927409e-05+1.18337802e-06j
   1.18117811e-07+1.05406994e-08j -2.50590414e-08-2.32133067e-09j
   9.15392506e-02-3.22996143e-16j -1.94261598e-02-6.54224777e-05j
  -7.82068930e-05-4.08075421e-06j  1.65938941e-05+9.21898219e-07j]
 [ 2.94000448e-05+9.85378535e-07j -2.38759636e-04-8.80739909e-06j
  -2.50741081e-08-2.15249468e-09j  2.03592540e-07+1.81683671e-08j
  -1.94261598e-02+6.54224777e-05j  1.57780680e-01+2.85879122e-16j
   1.65997270e-05+8.10110353e-07j -1.34800500e-04-7.03374967e-06j]
 [ 1.18573391e-07-1.80960098e-09j -2.51645497e-08+2.99283997e-10j
  -1.38547644e-04-5.11076500e-06j  2.93984743e-05+1.18360886e-06j
  -7.82068930e-05+4.08075421e-06j  1.65997270e-05-8.10110353e-07j
   9.15571064e-02-2.95597120e-16j -1.94299491e-02-6.54352392e-05j]
 [-2.51619631e-08+4.68771183e-10j  2.04377795e-07-3.11909996e-09j
   2.94057796e-05+9.85570745e-07j -2.38806209e-04-8.80911708e-06j
   1.65938941e-05-9.21898219e-07j -1.34800500e-04+7.03374967e-06j
  -1.94299491e-02+6.54352392e-05j  1.57811457e-01+3.33269525e-16j]]",[0.16413608 0.41383623 0.33586431 0.08616337],2.6881099468493046,2.9051202274281547,0.13686068244531413
independent_ks_numeric,6,52,0.105,"[[ 9.25398246e-02+3.92847163e-16j -1.86794413e-02-1.94144074e-04j
  -6.90910315e-05+6.89494284e-06j  1.39606973e-05-1.24681526e-06j
  -1.24235924e-04+4.60867690e-06j  2.50870629e-05-6.69634305e-07j
   9.24122305e-08-1.26974288e-08j -1.86803246e-08+2.36913773e-09j]
 [-1.86794413e-02+1.94144074e-04j  1.58064704e-01+3.67892737e-16j
   1.39317668e-05-1.53671454e-06j -1.18012472e-04+1.17770603e-05j
   2.50677254e-05-1.19091622e-06j -2.12203932e-04+7.87195300e-06j
  -1.86270475e-08+2.75689051e-09j  1.57846764e-07-2.16881255e-08j]
 [-6.90910315e-05-6.89494284e-06j  1.39317668e-05+1.53671454e-06j
   9.25246558e-02+4.03362009e-16j -1.86763794e-02-1.94112251e-04j
   9.30989957e-08+5.81567297e-09j -1.87801107e-08-1.36922823e-09j
  -1.24215560e-04+4.60792147e-06j  2.50829508e-05-6.69524541e-07j]
 [ 1.39606973e-05+1.24681526e-06j -1.18012472e-04-1.17770603e-05j
  -1.86763794e-02+1.94112251e-04j  1.58038795e-01+3.85902540e-16j
  -1.88045127e-08-9.78593852e-10j  1.59019808e-07+9.93358945e-09j
   2.50636164e-05-1.19072101e-06j -2.12169148e-04+7.87066266e-06j]
 [-1.24235924e-04-4.60867690e-06j  2.50677254e-05+1.19091622e-06j
   9.30989957e-08-5.81567297e-09j -1.88045127e-08+9.78593852e-10j
   9.21084939e-02+7.46871963e-16j -1.85923759e-02-1.93239164e-04j
  -6.87689963e-05+6.86280532e-06j  1.38956261e-05-1.24100382e-06j]
 [ 2.50870629e-05+6.69634305e-07j -2.12203932e-04-7.87195300e-06j
  -1.87801107e-08+1.36922823e-09j  1.59019808e-07-9.93358945e-09j
  -1.85923759e-02+1.93239164e-04j  1.57327960e-01+9.74005509e-16j
   1.38668304e-05-1.52955188e-06j -1.17462412e-04+1.17221671e-05j]
 [ 9.24122305e-08+1.26974288e-08j -1.86270475e-08-2.75689051e-09j
  -1.24215560e-04-4.60792147e-06j  2.50636164e-05+1.19072101e-06j
  -6.87689963e-05-6.86280532e-06j  1.38668304e-05+1.52955188e-06j
   9.20933959e-02+7.57279469e-16j -1.85893283e-02-1.93207489e-04j]
 [-1.86803246e-08-2.36913773e-09j  1.57846764e-07+2.16881255e-08j
   2.50829508e-05+6.69524541e-07j -2.12169148e-04-7.87066266e-06j
   1.38956261e-05+1.24100382e-06j -1.17462412e-04-1.17221671e-05j
  -1.85893283e-02+1.93207489e-04j  1.57302171e-01+9.91831735e-16j]]",[0.163182   0.41292217 0.3368183  0.08707753],2.6955826929172337,2.9094063363164544,0.1363249311244793
independent_ks_numeric,6,53,0.105,"[[ 9.33669364e-02-5.75248470e-16j -1.84513258e-02+2.17950168e-04j
  -6.04187612e-05-4.77203113e-06j  1.19511934e-05+8.02018624e-07j
  -1.11734752e-04+4.06792980e-06j  2.20717074e-05-1.06473779e-06j
   7.25126885e-08+3.07841776e-09j -1.43372615e-08-4.39092659e-10j]
 [-1.84513258e-02-2.17950168e-04j  1.57136482e-01-2.56404997e-16j
   1.19289143e-05+1.08409448e-06j -1.01684728e-04-8.03132470e-06j
   2.20906993e-05-5.43084007e-07j -1.88049501e-04+6.84632270e-06j
  -1.43228893e-08-7.77631188e-10j  1.22038799e-07+5.18097471e-09j]
 [-6.04187612e-05+4.77203113e-06j  1.19289143e-05-1.08409448e-06j
   9.33794349e-02-5.57986999e-16j -1.84537958e-02+2.17979344e-04j
   7.20968606e-08-8.34322110e-09j -1.42284229e-08+1.81709950e-09j
  -1.11749709e-04+4.06847435e-06j  2.20746620e-05-1.06488033e-06j]
 [ 1.19511934e-05-8.02018624e-07j -1.01684728e-04+8.03132470e-06j
  -1.84537958e-02-2.17979344e-04j  1.57157517e-01-2.27258677e-16j
  -1.42673747e-08+1.48050234e-09j  1.21338961e-07-1.40416346e-08j
   2.20936564e-05-5.43156707e-07j -1.88074674e-04+6.84723918e-06j]
 [-1.11734752e-04-4.06792980e-06j  2.20906993e-05+5.43084007e-07j
   7.20968606e-08+8.34322110e-09j -1.42673747e-08-1.48050234e-09j
   9.29791987e-02-3.64390063e-16j -1.83747004e-02+2.17045057e-04j
  -6.01678519e-05-4.75221366e-06j  1.19015620e-05+7.98687971e-07j]
 [ 2.20717074e-05+1.06473779e-06j -1.88049501e-04-6.84632270e-06j
  -1.42284229e-08-1.81709950e-09j  1.21338961e-07+1.40416346e-08j
  -1.83747004e-02-2.17045057e-04j  1.56483919e-01+9.55138085e-17j
   1.18793754e-05+1.07959241e-06j -1.01262448e-04-7.99797192e-06j]
 [ 7.25126885e-08-3.07841776e-09j -1.43228893e-08+7.77631188e-10j
  -1.11749709e-04-4.06847435e-06j  2.20936564e-05+5.43156707e-07j
  -6.01678519e-05+4.75221366e-06j  1.18793754e-05-1.07959241e-06j
   9.29916453e-02-3.47172368e-16j -1.83771601e-02+2.17074111e-04j]
 [-1.43372615e-08+4.39092659e-10j  1.22038799e-07-5.18097471e-09j
   2.20746620e-05+1.06488033e-06j -1.88074674e-04-6.84723918e-06j
   1.19015620e-05-7.98687971e-07j -1.01262448e-04+7.99797192e-06j
  -1.83771601e-02-2.17074111e-04j  1.56504867e-01+1.24586056e-16j]]",[0.16225807 0.41203329 0.33774216 0.08796648],2.702834118626532,2.913488867449609,0.13581434904652734
independent_ks_numeric,6,54,0.105,"[[ 9.41406701e-02+3.89599400e-16j -1.81215386e-02-2.30292258e-04j
  -5.33153821e-05+6.72860717e-06j  1.02793649e-05-1.16479514e-06j
  -1.00351697e-04+3.60736411e-06j  1.93259501e-05-4.48910859e-07j
   5.65750861e-08-9.21551908e-09j -1.09129228e-08+1.63553733e-09j]
 [-1.81215386e-02+2.30292258e-04j  1.56336431e-01+9.20377421e-16j
   1.02464451e-05-1.42564137e-06j -8.85391676e-05+1.11739850e-05j
   1.93083010e-05-9.39882908e-07j -1.66650887e-04+5.99063541e-06j
  -1.08678358e-08+1.91233172e-09j  9.39524549e-08-1.53039209e-08j]
 [-5.33153821e-05-6.72860717e-06j  1.02464451e-05+1.42564137e-06j
   9.41304439e-02+3.55819446e-16j -1.81195701e-02-2.30267242e-04j
   5.70907513e-08+5.12954868e-09j -1.09770937e-08-1.12706732e-09j
  -1.00340796e-04+3.60697225e-06j  1.93238508e-05-4.48862095e-07j]
 [ 1.02793649e-05+1.16479514e-06j -8.85391676e-05-1.11739850e-05j
  -1.81195701e-02+2.30267242e-04j  1.56319449e-01+8.64250424e-16j
  -1.10021901e-08-8.47750035e-10j  9.48088039e-08+8.51847915e-09j
   1.93062036e-05-9.39780812e-07j -1.66632784e-04+5.98998466e-06j]
 [-1.00351697e-04-3.60736411e-06j  1.93083010e-05+9.39882908e-07j
   5.70907513e-08-5.12954868e-09j -1.10021901e-08+8.47750035e-10j
   9.37922446e-02+1.45600195e-16j -1.80544687e-02-2.29439920e-04j
  -5.31180557e-05+6.70370382e-06j  1.02413198e-05-1.16048410e-06j]
 [ 1.93259501e-05+4.48910859e-07j -1.66650887e-04-5.99063541e-06j
  -1.09770937e-08+1.12706732e-09j  9.48088039e-08-8.51847915e-09j
  -1.80544687e-02+2.29439920e-04j  1.55757812e-01+5.14163845e-16j
   1.02085218e-05-1.42036491e-06j -8.82114739e-05+1.11326288e-05j]
 [ 5.65750861e-08+9.21551908e-09j -1.08678358e-08-1.91233172e-09j
  -1.00340796e-04-3.60697225e-06j  1.93062036e-05+9.39780812e-07j
  -5.31180557e-05-6.70370382e-06j  1.02085218e-05+1.42036491e-06j
   9.37820562e-02+1.11971613e-16j -1.80525075e-02-2.29414997e-04j]
 [-1.09129228e-08-1.63553733e-09j  9.39524549e-08+1.53039209e-08j
   1.93238508e-05+4.48862095e-07j -1.66632784e-04-5.98998466e-06j
   1.02413198e-05+1.16048410e-06j -8.82114739e-05-1.11326288e-05j
  -1.80525075e-02+2.29414997e-04j  1.55740893e-01+4.58288337e-16j]]",[0.16135941 0.41116452 0.33864076 0.08883531],2.7099039198585384,2.917402012054385,0.13532539005625033
independent_ks_numeric,6,55,0.105,"[[ 9.46322987e-02-4.67191267e-16j -1.73754413e-02+1.44448663e-05j
  -4.63852620e-05-4.84564790e-06j  8.51754003e-06+8.82629323e-07j
  -8.98485844e-05+3.25348008e-06j  1.64966066e-05-6.11086317e-07j
   4.42070562e-08+3.00596183e-09j -8.11731873e-09-5.45176954e-10j]
 [-1.73754413e-02-1.44448663e-05j  1.55770112e-01-1.94830563e-15j
   8.51606073e-06+8.96790004e-07j -7.63527627e-05-7.97621029e-06j
   1.64975999e-05-5.83656976e-07j -1.47895847e-04+5.35541207e-06j
  -8.11640106e-09-5.58672664e-10j  7.27673128e-08+4.94798306e-09j]
 [-4.63852620e-05+4.84564790e-06j  8.51606073e-06-8.96790004e-07j
   9.46403245e-02-4.95325254e-16j -1.73769149e-02+1.44460913e-05j
   4.38738672e-08-6.19543367e-09j -8.05473737e-09+1.14424090e-09j
  -8.98562044e-05+3.25375600e-06j  1.64980057e-05-6.11138143e-07j]
 [ 8.51754003e-06-8.82629323e-07j -7.63527627e-05+7.97621029e-06j
  -1.73769149e-02-1.44460913e-05j  1.55783322e-01-1.99471578e-15j
  -8.05662873e-09+1.13084690e-09j  7.22188649e-08-1.01980339e-08j
   1.64989990e-05-5.83706476e-07j -1.47908390e-04+5.35586626e-06j]
 [-8.98485844e-05-3.25348008e-06j  1.64975999e-05+5.83656976e-07j
   4.38738672e-08+6.19543367e-09j -8.05662873e-09-1.13084690e-09j
   9.43201277e-02-2.84653786e-17j -1.73181236e-02+1.43972159e-05j
  -4.62322473e-05-4.82966318e-06j  8.48944255e-06+8.79717724e-07j]
 [ 1.64966066e-05+6.11086317e-07j -1.47895847e-04-5.35541207e-06j
  -8.05473737e-09-1.14424090e-09j  7.22188649e-08+1.01980339e-08j
  -1.73181236e-02-1.43972159e-05j  1.55256260e-01-1.22224783e-15j
   8.48796813e-06+8.93831692e-07j -7.61008918e-05-7.94989853e-06j]
 [ 4.42070562e-08-3.00596184e-09j -8.11640106e-09+5.58672664e-10j
  -8.98562044e-05-3.25375600e-06j  1.64989990e-05+5.83706476e-07j
  -4.62322473e-05+4.82966318e-06j  8.48796813e-06-8.93831692e-07j
   9.43281269e-02-5.64694800e-17j -1.73195923e-02+1.43984369e-05j]
 [-8.11731873e-09+5.45176954e-10j  7.27673128e-08-4.94798306e-09j
   1.64980057e-05+6.11138143e-07j -1.47908390e-04-5.35586626e-06j
   8.48944255e-06-8.79717724e-07j -7.61008918e-05+7.94989853e-06j
  -1.73195923e-02-1.43984369e-05j  1.55269428e-01-1.26844385e-15j]]",[0.16048849 0.41031988 0.33951164 0.08967999],2.7167662612084524,2.9211265287668695,0.13485967197489918
independent_ks_numeric,6,56,0.105,"[[ 9.55338202e-02-2.12432484e-17j -1.73479247e-02+1.05438519e-04j
  -4.10380241e-05+6.17314101e-06j  7.44525512e-06-1.16626943e-06j
  -8.08311605e-05+2.97163091e-06j  1.46747985e-05-6.28828063e-07j
   3.45302512e-08-6.49960413e-09j -6.26315254e-09+1.21836917e-09j]
 [-1.73479247e-02-1.05438519e-04j  1.54842357e-01+7.03029916e-16j
   7.45888143e-06-1.07568395e-06j -6.65149195e-05+1.00055007e-05j
   1.46813579e-05-4.50405012e-07j -1.31012110e-04+4.81645487e-06j
  -6.27749948e-09+1.14214866e-09j  5.59670436e-08-1.05346360e-08j]
 [-4.10380241e-05-6.17314101e-06j  7.45888143e-06+1.07568395e-06j
   9.55275912e-02+1.67066900e-18j -1.73467936e-02+1.05431644e-04j
   3.49142890e-08+3.94658447e-09j -6.34441893e-09-6.78123612e-10j
  -8.08258902e-05+2.97143716e-06j  1.46738417e-05-6.28787062e-07j]
 [ 7.44525512e-06+1.16626943e-06j -6.65149195e-05-1.00055007e-05j
  -1.73467936e-02-1.05431644e-04j  1.54832261e-01+7.40120983e-16j
  -6.33570742e-09-7.55191835e-10j  5.65894966e-08+6.39667124e-09j
   1.46804007e-05-4.50375645e-07j -1.31003568e-04+4.81614083e-06j]
 [-8.08311605e-05-2.97163091e-06j  1.46813579e-05+4.50405012e-07j
   3.49142890e-08-3.94658447e-09j -6.33570742e-09+7.55191835e-10j
   9.52529709e-02-1.03536596e-16j -1.72969254e-02+1.05128552e-04j
  -4.09173809e-05+6.15499328e-06j  7.42336764e-06-1.16284084e-06j]
 [ 1.46747985e-05+6.28828063e-07j -1.31012110e-04-4.81645487e-06j
  -6.34441893e-09+6.78123612e-10j  5.65894966e-08-6.39667124e-09j
  -1.72969254e-02-1.05128552e-04j  1.54387153e-01+5.67479895e-16j
   7.43695389e-06-1.07252166e-06j -6.63193797e-05+9.97608662e-06j]
 [ 3.45302512e-08+6.49960413e-09j -6.27749948e-09-1.14214866e-09j
  -8.08258902e-05-2.97143716e-06j  1.46804007e-05+4.50375645e-07j
  -4.09173809e-05-6.15499328e-06j  7.43695389e-06+1.07252166e-06j
   9.52467603e-02-8.06846708e-17j -1.72957977e-02+1.05121697e-04j]
 [-6.26315254e-09-1.21836917e-09j  5.59670436e-08+1.05346360e-08j
   1.46738417e-05+6.28787062e-07j -1.31003568e-04-4.81614083e-06j
   7.42336764e-06+1.16284084e-06j -6.63193797e-05-9.97608662e-06j
  -1.72957977e-02-1.05121697e-04j  1.54377087e-01+6.04470626e-16j]]",[0.15964282 0.40949654 0.34035728 0.09050336],2.723442348190115,2.92468534716783,0.1344147583209586
independent_ks_numeric,6,57,0.105,"[[ 9.60706699e-02-2.74840989e-16j -1.67391670e-02-2.49275229e-04j
  -3.56723955e-05-4.52948077e-06j  6.20373626e-06+8.81767345e-07j
  -7.24577634e-05+2.68297656e-06j  1.26318615e-05-2.79469968e-07j
   2.70310854e-08+2.41996694e-09j -4.70356474e-09-4.91788085e-10j]
 [-1.67391670e-02+2.49275229e-04j  1.54251321e-01+2.41066763e-16j
   6.22724161e-06+6.96648524e-07j -5.72756923e-05-7.27254627e-06j
   1.26179385e-05-6.55483284e-07j -1.16338376e-04+4.30779423e-06j
  -4.71612295e-09-3.51512597e-10j  4.34011820e-08+3.88550530e-09j]
 [-3.56723955e-05+4.52948077e-06j  6.22724161e-06-6.96648524e-07j
   9.60751958e-02-2.90997082e-16j -1.67399556e-02-2.49286973e-04j
   2.67780948e-08-4.41242106e-09j -4.67721218e-09+6.99330371e-10j
  -7.24611769e-05+2.68310295e-06j  1.26324566e-05-2.79483134e-07j]
 [ 6.20373626e-06-8.81767345e-07j -5.72756923e-05+7.27254627e-06j
  -1.67399556e-02+2.49286973e-04j  1.54258588e-01+2.15158644e-16j
  -4.65431430e-09+8.38292985e-10j  4.29949796e-08-7.08459489e-09j
   1.26185329e-05-6.55514164e-07j -1.16343857e-04+4.30799718e-06j]
 [-7.24577634e-05-2.68297656e-06j  1.26179385e-05+6.55483284e-07j
   2.67780948e-08+4.41242106e-09j -4.65431430e-09-8.38292985e-10j
   9.58189973e-02+4.93659520e-17j -1.66953160e-02-2.48622213e-04j
  -3.55789460e-05-4.51761507e-06j  6.18748458e-06+8.79457414e-07j]
 [ 1.26318615e-05+2.79469968e-07j -1.16338376e-04-4.30779423e-06j
  -4.67721218e-09-6.99330371e-10j  4.29949796e-08+7.08459489e-09j
  -1.66953160e-02+2.48622213e-04j  1.53847235e-01+7.59826751e-16j
   6.21092835e-06+6.94823542e-07j -5.71256494e-05-7.25349466e-06j]
 [ 2.70310854e-08-2.41996694e-09j -4.71612295e-09+3.51512597e-10j
  -7.24611769e-05-2.68310295e-06j  1.26185329e-05+6.55514164e-07j
  -3.55789460e-05+4.51761507e-06j  6.21092835e-06-6.94823542e-07j
   9.58235114e-02+3.32674225e-17j -1.66961026e-02-2.48633925e-04j]
 [-4.70356474e-09+4.91788085e-10j  4.34011820e-08-3.88550530e-09j
   1.26324566e-05+2.79483134e-07j -1.16343857e-04-4.30799718e-06j
   6.18748458e-06-8.79457414e-07j -5.71256494e-05+7.25349467e-06j
  -1.66961026e-02+2.48633925e-04j  1.53854483e-01+7.34010972e-16j]]",[0.15881823 0.40869166 0.34118185 0.09130826],2.7299602782933645,2.928090477710798,0.1339892272806139
independent_ks_numeric,6,58,0.105,"[[ 9.66882397e-02-4.76921155e-16j -1.62951895e-02+1.69113304e-04j
  -3.15001434e-05+5.38591535e-06j  5.29940330e-06-9.62801731e-07j
  -6.49996115e-05+2.39574797e-06j  1.09504097e-05-5.17451412e-07j
   2.10428258e-08-4.40124685e-09j -3.53871915e-09+7.78561834e-10j]
 [-1.62951895e-02-1.69113304e-04j  1.53607988e-01-5.53409037e-16j
   5.31824385e-06-8.52610599e-07j -5.00440764e-05+8.55656928e-06j
   1.09587903e-05-2.90075279e-07j -1.03264467e-04+3.80610948e-06j
  -3.55411522e-09+7.04951603e-10j  3.34306029e-08-6.99223272e-09j]
 [-3.15001434e-05-5.38591535e-06j  5.31824385e-06+8.52610599e-07j
   9.66850881e-02-4.78909762e-16j -1.62946584e-02+1.69107791e-04j
   2.13097310e-08+2.84022133e-09j -3.59636731e-09-4.41399967e-10j
  -6.49974929e-05+2.39566988e-06j  1.09500527e-05-5.17434546e-07j]
 [ 5.29940330e-06+9.62801731e-07j -5.00440764e-05-8.55656928e-06j
  -1.62946584e-02-1.69107791e-04j  1.53602981e-01-5.56574982e-16j
  -3.58643189e-09-5.15943862e-10j  3.38546334e-08+4.51224147e-09j
   1.09584331e-05-2.90065824e-07j -1.03261101e-04+3.80598542e-06j]
 [-6.49996115e-05-2.39574797e-06j  1.09587903e-05+2.90075279e-07j
   2.13097310e-08-2.84022133e-09j -3.58643189e-09+5.15943862e-10j
   9.64625247e-02-5.10003017e-16j -1.62571490e-02+1.68718515e-04j
  -3.14266075e-05+5.37334214e-06j  5.28703204e-06-9.60554108e-07j]
 [ 1.09504097e-05+5.17451412e-07j -1.03264467e-04-3.80610948e-06j
  -3.59636731e-09+4.41399967e-10j  3.38546334e-08-4.51224147e-09j
  -1.62571490e-02-1.68718515e-04j  1.53249396e-01-6.06442846e-16j
   5.30582861e-06-8.50620212e-07j -4.99272505e-05+8.53659430e-06j]
 [ 2.10428258e-08+4.40124685e-09j -3.55411522e-09-7.04951603e-10j
  -6.49974929e-05-2.39566988e-06j  1.09584331e-05+2.90065824e-07j
  -3.14266075e-05-5.37334214e-06j  5.30582861e-06+8.50620212e-07j
   9.64593805e-02-5.11985867e-16j -1.62566191e-02+1.68713016e-04j]
 [-3.53871915e-09-7.78561834e-10j  3.34306029e-08+6.99223272e-09j
   1.09500527e-05+5.17434546e-07j -1.03261101e-04-3.80598542e-06j
   5.28703204e-06+9.60554108e-07j -4.99272505e-05-8.53659430e-06j
  -1.62566191e-02-1.68713016e-04j  1.53244401e-01-6.09599629e-16j]]",[0.15801996 0.40791011 0.34198009 0.09208984],2.736279599041744,2.931329943253168,0.13358411332045125
